sample_index,time,energy,action,bin_key,signature_norm
142,34.2,0.09765217111323161,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934737130227
143,34.300000000000004,0.09765217008670865,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249347207055167
144,34.4,0.0976521690600534,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249347042786896
145,34.5,0.09765216803326339,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934687849706
146,34.6,0.09765216700633626,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249346714185283
147,34.7,0.09765216597926989,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249346549851226
148,34.800000000000004,0.09765216495206189,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934638549451
149,34.9,0.09765216392470999,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934622111477
150,35.0,0.09765216289721201,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934605671165
151,35.1,0.09765216186956595,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934589228484
152,35.2,0.09765216084176961,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934572783398
153,35.300000000000004,0.09765215981382094,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249345563358755
154,35.4,0.097652158785718,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249345398858835
155,35.5,0.09765215775745864,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934523433389
156,35.6,0.09765215672904101,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249345069783624
157,35.7,0.09765215570046323,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934490520773
158,35.800000000000004,0.09765215467172338,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.312493447406059
159,35.9,0.09765215364281958,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249344575977844
160,36.0,0.09765215261375013,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249344411323277
161,36.1,0.09765215158451303,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249344246641886
162,36.2,0.09765215055510675,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934408193342
163,36.300000000000004,0.09765214952552953,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934391719761
164,36.4,0.0976521484957796,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934375243416
165,36.5,0.09765214746585531,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249343587642814
166,36.6,0.09765214643575516,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934342282333
167,36.7,0.09765214540547748,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249343257975437
168,36.800000000000004,0.09765214437502066,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934309309888
169,36.9,0.09765214334438325,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249342928193424
170,37.0,0.0976521423135638,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249342763258847
171,37.1,0.09765214128256067,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249342598294877
172,37.2,0.09765214025137237,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249342433301275
173,37.300000000000004,0.09765213921999769,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934226827785
174,37.4,0.09765213818843509,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249342103224365
175,37.5,0.09765213715668326,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249341938140596
176,37.6,0.09765213612474082,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934177302633
177,37.7,0.09765213509260645,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934160788135
178,37.800000000000004,0.09765213406027885,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249341442705453
179,37.9,0.09765213302775669,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249341277498427
180,38.0,0.09765213199503878,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249341112260076
181,38.1,0.09765213096212384,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.312493409469902
182,38.2,0.09765212992901073,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249340781688617
183,38.300000000000004,0.09765212889569819,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934061635512
184,38.4,0.09765212786218505,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124934045098953
185,38.5,0.09765212682847027,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249340285591676
186,38.6,0.09765212579455274,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249340120161373
187,38.7,0.09765212476043118,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249339954698435
188,38.800000000000004,0.09765212372610456,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933978920268
189,38.9,0.0976521226915719,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249339623673955
190,39.0,0.09765212165683197,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933945811207
191,39.1,0.09765212062188403,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933929251689
192,39.2,0.09765211958672683,no_op,-1;0;0;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933912688824
193,39.300000000000004,0.0976521185513595,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249338961225964
194,39.4,0.09765211751578104,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933879552991
195,39.5,0.09765211647999045,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249338629799905
196,39.6,0.09765211544398694,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933846403583
197,39.7,0.09765211440776939,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.31249338298237517
198,39.800000000000004,0.09765211337133706,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933813240483
199,39.9,0.09765211233468896,no_op,-1;0;-1;-1;0;0;0;0;0;-1;0;0;-1;-1;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0,0.3124933796653762
